datetime_AEST,CO,NO2,O3,PM2.5,PM10
2022-02-10 21:00:00+00:00,0.03411764705882353,0.946235294117647,7.51129411764706,1.7538235294117648,6.873176470588235
2022-02-10 22:00:00+00:00,0.030941176470588236,0.9531176470588235,7.322882352941177,1.4105882352941177,7.603000000000001
2022-02-10 23:00:00+00:00,0.028352941176470588,0.8422941176470587,7.421235294117647,1.4740588235294119,6.514823529411764
2022-02-11 00:00:00+00:00,0.0,0.0,0.0,1.5301875,7.4844375
2022-02-11 01:00:00+00:00,0.033529411764705884,1.115470588235294,6.706058823529411,1.3796470588235294,6.837
2022-02-11 02:00:00+00:00,0.03735294117647059,1.183,6.524117647058823,1.4705882352941178,6.347470588235294
2022-02-11 03:00:00+00:00,0.038588235294117645,1.4980588235294117,6.233117647058824,1.424,5.756941176470588
2022-02-11 04:00:00+00:00,0.03782352941176471,2.2651176470588235,5.552,1.8323529411764705,5.996764705882353
2022-02-11 05:00:00+00:00,0.04764705882352942,4.195,3.9016470588235297,1.518470588235294,8.760411764705882
2022-02-11 06:00:00+00:00,0.05741176470588235,4.9092352941176465,3.278941176470588,1.5066470588235295,18.072529411764705
2022-02-11 07:00:00+00:00,0.04676470588235294,2.799588235294118,4.847,0.4418235294117647,11.630176470588236
2022-02-11 08:00:00+00:00,0.04241176470588235,1.7097058823529412,6.402588235294117,2.3862941176470587,9.66764705882353
2022-02-11 09:00:00+00:00,0.03964705882352942,1.3161764705882353,7.409823529411765,2.6541764705882356,8.617176470588236
2022-02-11 10:00:00+00:00,0.028176470588235292,0.9337058823529412,6.978470588235294,2.1184705882352937,8.750235294117648
2022-02-11 11:00:00+00:00,0.02723529411764706,0.809,7.258411764705882,2.529470588235294,9.472411764705882
2022-02-11 12:00:00+00:00,0.026875,0.7620625,7.99075,2.5389999999999997,9.940999999999999
2022-02-11 13:00:00+00:00,0.03175,0.946875,8.997,2.27425,12.184125
2022-02-11 14:00:00+00:00,0.030875,0.980625,8.971375,3.1399375000000003,11.126
2022-02-11 15:00:00+00:00,0.0325,0.9614375,9.0089375,2.0788124999999997,12.055250000000001
2022-02-11 16:00:00+00:00,0.035800000000000005,0.9160666666666667,9.370333333333333,1.8553999999999997,13.979466666666667
2022-02-11 17:00:00+00:00,0.03725,0.89425,8.21425,1.9645,13.01825
2022-02-11 18:00:00+00:00,0.03870588235294118,0.9170588235294117,7.3870588235294115,2.6366470588235296,11.641941176470588
2022-02-11 19:00:00+00:00,0.041823529411764704,1.084941176470588,7.020176470588235,2.076764705882353,10.485882352941175
2022-02-11 20:00:00+00:00,0.042352941176470586,1.1544117647058822,6.6462352941176475,2.608882352941176,10.235705882352942
2022-02-11 21:00:00+00:00,0.041,1.1837058823529412,6.593117647058824,2.133235294117647,9.475764705882353
2022-02-11 22:00:00+00:00,0.04370588235294118,1.1088823529411764,6.559058823529411,2.506882352941177,9.89394117647059
2022-02-11 23:00:00+00:00,0.043823529411764706,1.010529411764706,6.530764705882353,2.3957647058823532,9.820294117647059
2022-02-12 00:00:00+00:00,0.0,0.0,0.0,2.67225,9.9131875
2022-02-12 01:00:00+00:00,0.044294117647058824,1.6865294117647058,6.047470588235294,2.8437058823529413,7.717470588235294
2022-02-12 02:00:00+00:00,0.04652941176470588,1.4906470588235292,6.129823529411764,2.726588235294118,7.0760000000000005
2022-02-12 03:00:00+00:00,0.04664705882352941,1.1992352941176472,5.737117647058824,2.5481764705882353,6.705470588235293
2022-02-12 04:00:00+00:00,0.047882352941176466,1.6286470588235296,5.220823529411765,2.8504117647058824,6.950823529411765
2022-02-12 05:00:00+00:00,0.049176470588235294,2.0229411764705882,4.652647058823529,2.081,7.368352941176471
2022-02-12 06:00:00+00:00,0.055058823529411764,2.3821176470588235,3.8234705882352937,2.310764705882353,9.459941176470588
2022-02-12 07:00:00+00:00,0.05405882352941177,1.983470588235294,4.759235294117648,1.2904705882352943,9.061823529411766
